pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,acceso_a_financiacion,SAFE Q7B | prestamo bancario | solicito y obtuvo todo | PYME (<250 empleados),42.01841,pct_empresas,2009-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S1.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S1.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),11.31115,pct_empresas,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),9.870219,pct_empresas,2022-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),10.06519,pct_empresas,2023-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),12.24879,pct_empresas,2023-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),14.728,pct_empresas,2024-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),20.9222,pct_empresas,2024-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),10.6306,pct_empresas,2025-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y obtuvo solo una parte | PYME (<250 empleados),19.7888,pct_empresas,2025-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S2.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.884067,pct_empresas,2010-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.128375,pct_empresas,2010-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),1.334017,pct_empresas,2011-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),0,pct_empresas,2011-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.248846,pct_empresas,2012-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),1.230799,pct_empresas,2012-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),0,pct_empresas,2013-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),0,pct_empresas,2013-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),3.309378,pct_empresas,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.613458,pct_empresas,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),4.934518,pct_empresas,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.764653,pct_empresas,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.920387,pct_empresas,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),1.228226,pct_empresas,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.432292,pct_empresas,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),0,pct_empresas,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),0.489289,pct_empresas,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),1.284796,pct_empresas,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.495777,pct_empresas,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.151106,pct_empresas,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),4.706116,pct_empresas,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),3.278517,pct_empresas,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),0.708424,pct_empresas,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),0.517768,pct_empresas,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),2.116607,pct_empresas,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),1.204569,pct_empresas,2022-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),3.31814,pct_empresas,2023-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),1.818383,pct_empresas,2023-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),4.524,pct_empresas,2024-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),3.7456,pct_empresas,2024-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),1.4675,pct_empresas,2025-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito pero rechazo la oferta por coste demasiado alto | PYME (<250 empleados),7.1034,pct_empresas,2025-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S3.AL.WP
Alemania,acceso_a_financiacion,SAFE Q7B | descubierto o linea de credito | solicito y fue RECHAZADA | PYME (<250 empleados),4.652126,pct_empresas,2010-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S4.AL.WP,2026-09-21,,,tamano_empresa_empleados,ratio,media_ponderada_volumen,denominador: empresas que solicitaron ese instrumento. Media ponderada (SAFE_DENOM=WP). NO es un saldo neto de respuestas ni un nivel de tipo. serie SAFE.H.DE.SME.A.0.0.0.Q7B.FOVD.S4.AL.WP
