pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,financiacion_pyme,Tipo de interes | Gran empresa,1.6900,pct_anual,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | Gran empresa,1.1500,pct_anual,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | Gran empresa,1.3900,pct_anual,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | Gran empresa,1.0400,pct_anual,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | Gran empresa,3.2300,pct_anual,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,5.1011,pct_anual,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,5.4227,pct_anual,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,2.8640,pct_anual,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,2.4827,pct_anual,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,3.1142,pct_anual,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,2.4324,pct_anual,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,2.1628,pct_anual,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,2.0795,pct_anual,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.7777,pct_anual,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.4976,pct_anual,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.3994,pct_anual,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.4783,pct_anual,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.4000,pct_anual,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.0000,pct_anual,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.2607,pct_anual,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Francia,financiacion_pyme,Tipo de interes | PYME,1.8953,pct_anual,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,6.2300,pct_anual,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,6.6700,pct_anual,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,3.9800,pct_anual,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,3.8800,pct_anual,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.6800,pct_anual,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.3400,pct_anual,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.3000,pct_anual,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.7800,pct_anual,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,5.0000,pct_anual,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.4300,pct_anual,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.2200,pct_anual,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.3600,pct_anual,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.2200,pct_anual,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.1700,pct_anual,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,3.8800,pct_anual,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Irlanda,financiacion_pyme,Tipo de interes | PYME,4.2000,pct_anual,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,6.3000,pct_anual,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,6.7000,pct_anual,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,3.8000,pct_anual,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,4.0000,pct_anual,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,5.2000,pct_anual,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,6.0000,pct_anual,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,5.7000,pct_anual,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,4.8000,pct_anual,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,4.2000,pct_anual,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,3.5000,pct_anual,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,3.3000,pct_anual,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,3.4000,pct_anual,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,3.4000,pct_anual,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,2.3000,pct_anual,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,2.8000,pct_anual,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Italia,financiacion_pyme,Tipo de interes | PYME,5.3000,pct_anual,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,5.4000,pct_anual,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,5.7000,pct_anual,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,4.5000,pct_anual,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,6.0000,pct_anual,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,6.4000,pct_anual,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,5.1000,pct_anual,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,4.3000,pct_anual,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,4.1000,pct_anual,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,4.4000,pct_anual,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,3.7000,pct_anual,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,2.9000,pct_anual,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,4.1000,pct_anual,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,3.7000,pct_anual,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,3.3000,pct_anual,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,3.1000,pct_anual,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Paises Bajos,financiacion_pyme,Tipo de interes | PYME,3.8000,pct_anual,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,7.0500,pct_anual,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,7.6400,pct_anual,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,5.7200,pct_anual,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,5.4500,pct_anual,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,7.4100,pct_anual,2011,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,7.5900,pct_anual,2012,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,6.8200,pct_anual,2013,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,5.9700,pct_anual,2014,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,4.6000,pct_anual,2015,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,3.8300,pct_anual,2016,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,3.4200,pct_anual,2017,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,3.1300,pct_anual,2018,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,2.9300,pct_anual,2019,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,2.4800,pct_anual,2020,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,2.5100,pct_anual,2021,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Portugal,financiacion_pyme,Tipo de interes | PYME,3.1800,pct_anual,2022,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | PYME,5.9600,pct_anual,2007,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | PYME,5.5100,pct_anual,2008,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | PYME,3.6300,pct_anual,2009,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
Espana,financiacion_pyme,Tipo de interes | PYME,3.7800,pct_anual,2010,"OCDE, Financing SMEs and Entrepreneurs (Scoreboard)",https://data-explorer.oecd.org/,2026-09-16,,,definicion_nacional,nivel,dato_unico,"medida INTEREST_RATE; definicion nacional de PYME, no armonizada entre paises; unidad original PA"
